units,amount,probability,type,stage,source,account,assignedTo
41449,2.798885174E7,87.71,NEW_BUSINESS,PERCEPTION_ANALYSIS,CAMPAIGN,BEST BUY,Ella Quickenden
49664,3.353611264E7,85.52,NEW_BUSINESS,PROSPECTING,PUBLIC_RELATIONS,DXC TECHNOLOGY,Brena Bass
31856,2.151108256E7,31.91,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,DIRECT_MAIL,LIFESPAN,Brandea Royan
11294,7626386.0,71.62,EXISTING_BUSINESS,CLOSED_LOST,PARTNER,AMAZON,Shaina Clotworthy
14600,9858796.0,62.97,EXISTING_BUSINESS,VALUE_PROPOSITION,EMPLOYEE,CSC,Susan Stockell
47215,3.18824009E7,63.66,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,CONFERENCE,METLIFE,Link Ganforth
15226,1.028150876E7,35.28,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,WEB_SITE,CVS HEALTH,Jephthah Hrishchenko
44116,2.978977016E7,40.1,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,CONFERENCE,CBRE,Theo Beacock
20339,1.373411314E7,35.75,NEW_BUSINESS,NEEDS_ANALYSIS,OTHER,UNITEDHEALTH GROUP,Lenee Norgan
32834,2.217148684E7,57.54,NEW_BUSINESS,CLOSED_WON,PARTNER,"LOWE'S COMPANIES, INC.",Kassandra Medley
30323,2.047590898E7,45.91,NEW_BUSINESS,PROSPECTING,DIRECT_MAIL,T-MOBILE,Ella Quickenden
23084,1.558770184E7,41.75,EXISTING_BUSINESS,CLOSED_LOST,COLD_CALL,ABBOTT,Daniel Ghion
16153,1.090747478E7,35.7,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,CAMPAIGN,XEROX,Jacquenetta Hackly
48208,3.255293408E7,78.44,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,OTHER,FIDELITY INVESTMENTS,Brena Bass
11520,7778995.2,85.81,NEW_BUSINESS,PERCEPTION_ANALYSIS,EMPLOYEE,JOHNSON CONTROLS,Daniel Ghion
32680,2.20674968E7,72.81,NEW_BUSINESS,CLOSED_LOST,CAMPAIGN,BOEING,Brandea Royan
41486,2.801383636E7,83.82,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,PARTNER,CONVERGYS,Daniel Ghion
16534,1.116474884E7,62.73,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,PARTNER,"LOWE'S COMPANIES, INC.",Link Ganforth
24307,1.641354482E7,94.03,NEW_BUSINESS,NEEDS_ANALYSIS,SELF_GENERATED,GENPACT,Kassandra Medley
14436,9748053.0,52.04,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,EMAIL,MCDONALD'S CORPORATION,Orelle Derham
28533,1.926719358E7,63.23,NEW_BUSINESS,CLOSED_WON,EMPLOYEE,KAISER PERMANENTE,Lenee Norgan
24507,1.654859682E7,40.19,EXISTING_BUSINESS,PROSPECTING,TRADE_SHOW,AMAZON,Xever Canby
28659,1.935227634E7,73.12,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,EMPLOYEE,SCHNEIDER ELECTRIC,Marwin Ommundsen
16033,1.082644358E7,42.23,EXISTING_BUSINESS,VALUE_PROPOSITION,PUBLIC_RELATIONS,THE DOW CHEMICAL COMPANY,Lenee Norgan
45146,3.048528796E7,62.49,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,SELF_GENERATED,GENPACT,Arly Bownas
19471,1.314798746E7,59.61,NEW_BUSINESS,PERCEPTION_ANALYSIS,EMPLOYEE,PROCTER & GAMBLE,Irwinn Airdrie
23253,1.570182078E7,89.49,NEW_BUSINESS,PERCEPTION_ANALYSIS,PUBLIC_RELATIONS,THERMO FISHER SCIENTIFIC,Lenee Norgan
33263,2.246117338E7,98.69,EXISTING_BUSINESS,NEEDS_ANALYSIS,WEB_SITE,NORTHROP GRUMMAN CORPORATION,Brena Bass
47115,3.18148749E7,36.73,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,TRADE_SHOW,LIBERTY MUTUAL INSURANCE,Orelle Derham
35045,2.36644867E7,78.05,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,TRADE_SHOW,GENERAL MOTORS,Leona Knaggs
10605,7161132.3,70.11,NEW_BUSINESS,CLOSED_LOST,TRADE_SHOW,ARMY NATIONAL GUARD,Constantine Boseley
10550,7123993.0,74.98,EXISTING_BUSINESS,VALUE_PROPOSITION,CAMPAIGN,VERIZON WIRELESS,Daniel Ghion
46521,3.141377046E7,91.52,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,CONFERENCE,JOHNSON & JOHNSON,Link Ganforth
45864,3.097012464E7,95.01,NEW_BUSINESS,IDENTIFYING_DECISION_MAKERS,EMAIL,IBM,Lenee Norgan
43292,2.923335592E7,78.58,EXISTING_BUSINESS,CLOSED_LOST,EXISTING_CUSTOMER,UPS,Link Ganforth
32628,2.203238328E7,77.53,EXISTING_BUSINESS,CLOSED_WON,SELF_GENERATED,PNC,Daniel Ghion
16841,1.137205366E7,70.83,NEW_BUSINESS,NEEDS_ANALYSIS,PUBLIC_RELATIONS,PWC,Jephthah Hrishchenko
23191,1.565995466E7,87.12,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,COLD_CALL,CBRE,Jacquenetta Hackly
40586,2.740610236E7,30.75,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,OTHER,COSTCO WHOLESALE,Brandea Royan
46814,3.161162164E7,68.48,EXISTING_BUSINESS,CLOSED_LOST,OTHER,KAISER PERMANENTE,Leona Knaggs
16927,1.143012602E7,31.68,NEW_BUSINESS,PROSPECTING,TRADE_SHOW,HALLIBURTON,Shaina Clotworthy
21189,1.430808414E7,76.09,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,WEB_SITE,JPMORGAN CHASE & CO.,Jacquenetta Hackly
25835,1.74453421E7,80.27,NEW_BUSINESS,VALUE_PROPOSITION,CONFERENCE,DELTA AIR LINES,Leona Knaggs
38019,2.567270994E7,78.63,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,COLD_CALL,KPMG,Shaina Clotworthy
22294,1.505424644E7,84.23,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,WEB_SITE,KPMG,Lenee Norgan
47405,3.20107003E7,36.91,NEW_BUSINESS,PERCEPTION_ANALYSIS,CONFERENCE,DEPARTMENT OF VETERANS AFFAIRS,Arly Bownas
34686,2.342206836E7,47.61,EXISTING_BUSINESS,VALUE_PROPOSITION,OTHER,T-MOBILE,Jacquenetta Hackly
18139,1.224854114E7,94.13,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,TRADE_SHOW,PEPSICO,Ella Quickenden
47729,3.222948454E7,48.22,NEW_BUSINESS,PERCEPTION_ANALYSIS,EXISTING_CUSTOMER,AT&T,Jephthah Hrishchenko
39480,2.66592648E7,67.9,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,TRADE_SHOW,NIELSEN,Orelle Derham
23558,1.590777508E7,48.25,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,PARTNER,MORGAN STANLEY,Brandea Royan
43926,2.966147076E7,43.91,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,OTHER,T-MOBILE,Shaina Clotworthy
47375,3.19904425E7,71.7,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,CAMPAIGN,JACOBS,Kellsie Vickress
16969,1.145848694E7,81.64,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,WEB_SITE,MERCK,Daniel Ghion
17266,1.165903916E7,73.57,EXISTING_BUSINESS,CLOSED_WON,WEB_SITE,GENERAL MOTORS,Orelle Derham
48719,3.289799194E7,97.76,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,CAMPAIGN,NORDSTROM,Theo Beacock
36637,2.473950062E7,95.85,NEW_BUSINESS,VALUE_PROPOSITION,WORD_OF_MOUTH,SCHNEIDER ELECTRIC,Kellsie Vickress
22012,1.486382312E7,51.25,EXISTING_BUSINESS,NEEDS_ANALYSIS,PARTNER,JOHNSON & JOHNSON,Lloyd Rainforth
24567,1.658911242E7,95.22,EXISTING_BUSINESS,VALUE_PROPOSITION,PUBLIC_RELATIONS,US NAVY,Kassandra Medley
44964,3.036239064E7,33.73,EXISTING_BUSINESS,NEEDS_ANALYSIS,CONFERENCE,KROGER,Somerset Dowty
27155,1.83366853E7,56.89,EXISTING_BUSINESS,VALUE_PROPOSITION,PUBLIC_RELATIONS,MICROSOFT,Theo Beacock
24161,1.631495686E7,40.62,EXISTING_BUSINESS,CLOSED_LOST,TRADE_SHOW,INTEL CORPORATION,Leona Knaggs
26054,1.759322404E7,67.02,NEW_BUSINESS,PERCEPTION_ANALYSIS,WORD_OF_MOUTH,CHEVRON,Isabelle Epsly
12504,8443451.0,55.92,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,PUBLIC_RELATIONS,JLL,Theo Beacock
29118,1.966222068E7,47.8,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,WEB_SITE,SOCIAL SECURITY ADMINISTRATION,Hanny Hubble
49466,3.340241116E7,80.5,NEW_BUSINESS,IDENTIFYING_DECISION_MAKERS,CAMPAIGN,3M HEALTH CARE,Lenee Norgan
37842,2.555318892E7,44.26,NEW_BUSINESS,VALUE_PROPOSITION,EMAIL,HALLIBURTON,Somerset Dowty
20354,1.374424204E7,91.74,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,DIRECT_MAIL,SALESFORCE,Lenee Norgan
11287,7621659.62,81.87,NEW_BUSINESS,CLOSED_LOST,EMPLOYEE,MERCK,Brena Bass
20312,1.371588112E7,37.46,EXISTING_BUSINESS,VALUE_PROPOSITION,DIRECT_MAIL,MARRIOTT INTERNATIONAL,Theo Beacock
22623,1.527640698E7,30.03,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,PARTNER,TARGET,Arly Bownas
10741,7252967.0,85.9,EXISTING_BUSINESS,NEEDS_ANALYSIS,COLD_CALL,MARRIOTT INTERNATIONAL,Somerset Dowty
15931,1.075756706E7,57.15,NEW_BUSINESS,CLOSED_WON,WORD_OF_MOUTH,METLIFE,Leona Knaggs
22321,1.507247846E7,32.48,NEW_BUSINESS,VALUE_PROPOSITION,DIRECT_MAIL,PEPSICO,Constantine Boseley
32960,2.22565696E7,94.52,NEW_BUSINESS,VALUE_PROPOSITION,WEB_SITE,STARBUCKS,Jephthah Hrishchenko
44987,3.037792162E7,42.06,NEW_BUSINESS,PROSPECTING,CONFERENCE,DEPARTMENT OF VETERANS AFFAIRS,Somerset Dowty
23549,1.590169774E7,68.91,EXISTING_BUSINESS,CLOSED_WON,CONFERENCE,ORACLE,Lenee Norgan
29580,1.99741908E7,73.41,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,EMAIL,SCHNEIDER ELECTRIC,Somerset Dowty
38669,2.611162894E7,97.6,EXISTING_BUSINESS,CLOSED_LOST,SELF_GENERATED,BANK OF AMERICA,Brandea Royan
17514,1.182650364E7,93.59,EXISTING_BUSINESS,CLOSED_LOST,PARTNER,CITI,Orelle Derham
18795,1.26915117E7,55.57,EXISTING_BUSINESS,CLOSED_LOST,WORD_OF_MOUTH,CITI,Luce Cholwell
21737,1.467812662E7,39.97,EXISTING_BUSINESS,CLOSED_WON,COLD_CALL,MEDTRONIC,Somerset Dowty
34879,2.355239354E7,55.44,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,EXISTING_CUSTOMER,FIDELITY INVESTMENTS,Kellsie Vickress
26599,1.796124074E7,79.67,NEW_BUSINESS,IDENTIFYING_DECISION_MAKERS,EXISTING_CUSTOMER,GOOGLE,Jephthah Hrishchenko
44780,3.02381428E7,42.54,NEW_BUSINESS,IDENTIFYING_DECISION_MAKERS,PARTNER,CONVERGYS,Kassandra Medley
34356,2.319923256E7,37.75,NEW_BUSINESS,CLOSED_WON,DIRECT_MAIL,HERBALIFE,Orelle Derham
28917,1.952649342E7,39.55,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,WORD_OF_MOUTH,ADP,Somerset Dowty
40912,2.762623712E7,75.66,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,TRADE_SHOW,GENPACT,Somerset Dowty
21740,1.46801524E7,80.61,EXISTING_BUSINESS,CLOSED_WON,SELF_GENERATED,MICROSOFT,Lenee Norgan
43726,2.952641876E7,70.35,EXISTING_BUSINESS,VALUE_PROPOSITION,OTHER,LINKEDIN,Hanny Hubble
18599,1.255916074E7,54.48,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,EXISTING_CUSTOMER,DELTA AIR LINES,Irwinn Airdrie
22133,1.494552958E7,34.67,NEW_BUSINESS,PERCEPTION_ANALYSIS,PUBLIC_RELATIONS,SAMSUNG ELECTRONICS,Hanny Hubble
17465,1.17934159E7,57.94,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,TRADE_SHOW,INTEL CORPORATION,Constantine Boseley
26564,1.793760664E7,62.74,NEW_BUSINESS,CLOSED_LOST,DIRECT_MAIL,HP,Daniel Ghion
24778,1.673159228E7,56.52,EXISTING_BUSINESS,CLOSED_WON,WEB_SITE,SPRINT,Leona Knaggs
24621,1.662557646E7,74.56,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,EMPLOYEE,TARGET,Arly Bownas
31139,2.102692114E7,71.45,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,CAMPAIGN,INTEL CORPORATION,Arly Bownas
49971,3.374341746E7,75.62,NEW_BUSINESS,PROSPECTING,WORD_OF_MOUTH,METLIFE,Brena Bass
23112,1.560660912E7,98.15,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,DIRECT_MAIL,TOTAL,Constantine Boseley
44285,2.99038891E7,81.41,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,EMAIL,JLL,Ella Quickenden
20714,1.398733564E7,45.84,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,OTHER,KROGER,Jacquenetta Hackly
25693,1.734945518E7,82.61,NEW_BUSINESS,VALUE_PROPOSITION,OTHER,AT&T,Kellsie Vickress
49939,3.372180914E7,69.88,EXISTING_BUSINESS,CLOSED_WON,COLD_CALL,JACOBS,Marwin Ommundsen
21647,1.461735322E7,81.22,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,CONFERENCE,JOHNSON CONTROLS,Lloyd Rainforth
34052,2.299395352E7,90.73,EXISTING_BUSINESS,VALUE_PROPOSITION,CONFERENCE,COGNIZANT TECHNOLOGY SOLUTIONS,Brandea Royan
32945,2.22464407E7,74.31,EXISTING_BUSINESS,CLOSED_WON,EMPLOYEE,GENERAL MOTORS,Kassandra Medley
43578,2.942648028E7,93.27,EXISTING_BUSINESS,CLOSED_WON,PUBLIC_RELATIONS,PWC,Jacquenetta Hackly
24758,1.671808708E7,35.47,NEW_BUSINESS,PERCEPTION_ANALYSIS,EMAIL,XEROX,Ella Quickenden
16382,1.106210932E7,72.14,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,WORD_OF_MOUTH,FORD MOTOR COMPANY,Isabelle Epsly
32908,2.222145608E7,31.83,EXISTING_BUSINESS,CLOSED_LOST,EXISTING_CUSTOMER,AMERICAN EXPRESS,Kassandra Medley
18986,1.282048636E7,80.69,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,EMAIL,NORTHROP GRUMMAN CORPORATION,Arly Bownas
39917,2.695435342E7,65.12,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,OTHER,CSC,Brandea Royan
15447,1.043074122E7,62.87,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,EMAIL,ALLSTATE,Jacquenetta Hackly
40184,2.713464784E7,88.74,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,TRADE_SHOW,COGNIZANT TECHNOLOGY SOLUTIONS,Daniel Ghion
27951,1.887419226E7,33.05,NEW_BUSINESS,VALUE_PROPOSITION,OTHER,NYC DEPARTMENT OF EDUCATION,Luce Cholwell
49753,3.359621078E7,55.93,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,PUBLIC_RELATIONS,SAMSUNG ELECTRONICS,Ella Quickenden
32750,2.2114765E7,36.55,EXISTING_BUSINESS,CLOSED_WON,CAMPAIGN,JACOBS,Brena Bass
12780,8629822.0,85.02,NEW_BUSINESS,VALUE_PROPOSITION,TRADE_SHOW,JOHNSON & JOHNSON,Kassandra Medley
49392,3.335244192E7,30.73,EXISTING_BUSINESS,CLOSED_LOST,PARTNER,THE COCA-COLA COMPANY,Arly Bownas
23127,1.561673802E7,76.75,NEW_BUSINESS,CLOSED_WON,EXISTING_CUSTOMER,BANK OF AMERICA,Jephthah Hrishchenko
44116,2.978977016E7,46.7,NEW_BUSINESS,PERCEPTION_ANALYSIS,TRADE_SHOW,LIBERTY MUTUAL INSURANCE,Constantine Boseley
17770,1.19993702E7,69.06,EXISTING_BUSINESS,CLOSED_LOST,TRADE_SHOW,THERMO FISHER SCIENTIFIC,Constantine Boseley
32612,2.202157912E7,81.85,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,SELF_GENERATED,COGNIZANT TECHNOLOGY SOLUTIONS,Theo Beacock
23514,1.587806364E7,57.59,NEW_BUSINESS,CLOSED_WON,WEB_SITE,NYC DEPARTMENT OF EDUCATION,Somerset Dowty
30628,2.068186328E7,94.63,NEW_BUSINESS,VALUE_PROPOSITION,WEB_SITE,KPMG,Lloyd Rainforth
36428,2.459837128E7,78.28,NEW_BUSINESS,CLOSED_LOST,PUBLIC_RELATIONS,IBM,Brena Bass
28977,1.956700902E7,89.31,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,TRADE_SHOW,FORD MOTOR COMPANY,Brandea Royan
14949,1.009446174E7,95.13,EXISTING_BUSINESS,CLOSED_WON,PUBLIC_RELATIONS,MARRIOTT INTERNATIONAL,Isabelle Epsly
19272,1.301361072E7,35.79,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,CONFERENCE,DELOITTE,Isabelle Epsly
11333,7652721.0,38.48,NEW_BUSINESS,PROSPECTING,PARTNER,CITI,Isabelle Epsly
34518,2.330862468E7,53.69,EXISTING_BUSINESS,CLOSED_LOST,EXISTING_CUSTOMER,NIKE,Shaina Clotworthy
28455,1.92145233E7,76.51,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,PARTNER,AVON,Orelle Derham
20209,1.364632934E7,35.97,EXISTING_BUSINESS,NEEDS_ANALYSIS,WORD_OF_MOUTH,BOEING,Lenee Norgan
43331,2.925969106E7,91.98,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,CONFERENCE,THE DOW CHEMICAL COMPANY,Xever Canby
23131,1.561943906E7,47.28,EXISTING_BUSINESS,VALUE_PROPOSITION,EXISTING_CUSTOMER,PROCTER & GAMBLE,Arly Bownas
15207,1.026867882E7,39.03,NEW_BUSINESS,CLOSED_LOST,OTHER,AVON,Brena Bass
34803,2.350107378E7,86.08,NEW_BUSINESS,IDENTIFYING_DECISION_MAKERS,COLD_CALL,UNITEDHEALTH GROUP,Lloyd Rainforth
14365,9700109.0,44.57,NEW_BUSINESS,CLOSED_WON,WEB_SITE,SPRINT,Isabelle Epsly
47859,3.231726834E7,79.06,EXISTING_BUSINESS,CLOSED_LOST,CONFERENCE,UBER,Constantine Boseley
11471,7745907.46,31.58,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,PUBLIC_RELATIONS,MEDTRONIC,Jacquenetta Hackly
37833,2.554711158E7,68.04,EXISTING_BUSINESS,NEEDS_ANALYSIS,TRADE_SHOW,LOS ANGELES UNIFIED SCHOOL DISTRICT,Xever Canby
41160,2.77937016E7,63.65,EXISTING_BUSINESS,CLOSED_LOST,EXISTING_CUSTOMER,"KELLER WILLIAMS REALTY, INC.",Hanny Hubble
16391,1.106818666E7,67.5,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,WEB_SITE,NORDSTROM,Jephthah Hrishchenko
24015,1.62163689E7,41.39,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,CAMPAIGN,JOHNSON CONTROLS,Susan Stockell
30841,2.082569366E7,79.87,EXISTING_BUSINESS,CLOSED_LOST,SELF_GENERATED,DELL,Lenee Norgan
26634,1.798487484E7,36.03,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,WEB_SITE,UNITED STATES DEPARTMENT OF DEFENSE,Lenee Norgan
44539,3.007540514E7,54.16,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,PUBLIC_RELATIONS,HEWLETT-PACKARD,Shaina Clotworthy
28276,1.909365176E7,77.67,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,EMPLOYEE,LOCKHEED MARTIN,Hanny Hubble
44919,3.033200394E7,62.43,NEW_BUSINESS,NEEDS_ANALYSIS,SELF_GENERATED,COSTCO WHOLESALE,Irwinn Airdrie
43920,2.96574192E7,97.16,NEW_BUSINESS,PERCEPTION_ANALYSIS,WEB_SITE,TARGET,Leona Knaggs
32511,2.195337786E7,56.92,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,WORD_OF_MOUTH,JLL,Shaina Clotworthy
47606,3.214642756E7,65.03,NEW_BUSINESS,VALUE_PROPOSITION,PARTNER,HONEYWELL,Marwin Ommundsen
43620,2.94548412E7,50.13,NEW_BUSINESS,VALUE_PROPOSITION,OTHER,GOLDMAN SACHS,Kassandra Medley
24119,1.628659594E7,55.5,NEW_BUSINESS,IDENTIFYING_DECISION_MAKERS,SELF_GENERATED,COGNIZANT TECHNOLOGY SOLUTIONS,Xever Canby
27978,1.889242428E7,91.9,NEW_BUSINESS,PROSPECTING,WORD_OF_MOUTH,J.P. MORGAN,Xever Canby
33507,2.262593682E7,73.49,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,WEB_SITE,MICROSOFT,Susan Stockell
12471,8421167.0,54.49,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,CAMPAIGN,ABBOTT,Hanny Hubble
48792,3.294728592E7,41.74,EXISTING_BUSINESS,PROSPECTING,CONFERENCE,US ARMY,Kellsie Vickress
43067,2.908142242E7,60.01,NEW_BUSINESS,CLOSED_LOST,SELF_GENERATED,STATE FARM,Arly Bownas
29790,2.01159954E7,49.94,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,EMAIL,CITI,Jephthah Hrishchenko
23242,1.569439292E7,54.57,NEW_BUSINESS,PERCEPTION_ANALYSIS,WORD_OF_MOUTH,SCHLUMBERGER,Kassandra Medley
28167,1.902004842E7,98.06,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,PUBLIC_RELATIONS,COMCAST,Ella Quickenden
41362,2.793010412E7,77.6,EXISTING_BUSINESS,NEGOTIATION_OR_REVIEW,SELF_GENERATED,PROCTER & GAMBLE,Kassandra Medley
27410,1.85088766E7,60.91,NEW_BUSINESS,PERCEPTION_ANALYSIS,EMPLOYEE,PROCTER & GAMBLE,Shaina Clotworthy
15502,1.046788052E7,92.08,NEW_BUSINESS,PERCEPTION_ANALYSIS,CAMPAIGN,EXXONMOBIL,Xever Canby
32794,2.214447644E7,74.62,NEW_BUSINESS,CLOSED_LOST,EXISTING_CUSTOMER,CAPITAL ONE,Kellsie Vickress
26710,1.80361946E7,33.8,NEW_BUSINESS,CLOSED_LOST,SELF_GENERATED,STATE FARM,Kassandra Medley
12154,8207110.04,70.03,NEW_BUSINESS,PROSPECTING,CAMPAIGN,JOHNSON & JOHNSON,Xever Canby
34812,2.350715112E7,69.44,NEW_BUSINESS,IDENTIFYING_DECISION_MAKERS,DIRECT_MAIL,LIFESPAN,Constantine Boseley
19653,1.327088478E7,53.95,EXISTING_BUSINESS,CLOSED_LOST,WORD_OF_MOUTH,MERCK,Leona Knaggs
38276,2.584625176E7,94.03,NEW_BUSINESS,PROSPECTING,WEB_SITE,MARY KAY INC.,Ella Quickenden
42863,2.894366938E7,48.1,NEW_BUSINESS,VALUE_PROPOSITION,EMPLOYEE,BNY MELLON,Lloyd Rainforth
10333,6977461.0,91.81,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,SELF_GENERATED,GENPACT,Hanny Hubble
46928,3.168860128E7,51.77,EXISTING_BUSINESS,CLOSED_WON,PUBLIC_RELATIONS,LIFESPAN,Lloyd Rainforth
30017,2.026927942E7,30.25,NEW_BUSINESS,VALUE_PROPOSITION,EXISTING_CUSTOMER,TRAVELERS,Kellsie Vickress
39658,2.677946108E7,54.92,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,PUBLIC_RELATIONS,BOEING,Luce Cholwell
33235,2.24422661E7,50.44,NEW_BUSINESS,PERCEPTION_ANALYSIS,COLD_CALL,THE COCA-COLA COMPANY,Hanny Hubble
15479,1.045234954E7,79.68,EXISTING_BUSINESS,NEEDS_ANALYSIS,EMPLOYEE,MCDONALD'S CORPORATION,Jacquenetta Hackly
39153,2.643845478E7,96.08,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,EXISTING_CUSTOMER,GOOGLE,Luce Cholwell
11114,7504839.64,66.35,EXISTING_BUSINESS,IDENTIFYING_DECISION_MAKERS,SELF_GENERATED,ORACLE,Ella Quickenden
42977,2.902064902E7,96.77,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,WEB_SITE,JPMORGAN CHASE & CO.,Jephthah Hrishchenko
19034,1.285289884E7,81.1,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,CONFERENCE,SCHLUMBERGER,Irwinn Airdrie
22761,1.536959286E7,89.91,NEW_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,CAMPAIGN,BANK OF AMERICA,Brena Bass
17252,1.164958552E7,49.92,EXISTING_BUSINESS,NEEDS_ANALYSIS,WORD_OF_MOUTH,AT&T,Ella Quickenden
29393,1.984791718E7,80.03,NEW_BUSINESS,PERCEPTION_ANALYSIS,WEB_SITE,GENERAL MOTORS,Leona Knaggs
26215,1.77019409E7,30.31,EXISTING_BUSINESS,VALUE_PROPOSITION,DIRECT_MAIL,GE,Orelle Derham
46673,3.151640998E7,78.37,EXISTING_BUSINESS,PROSPECTING,PARTNER,AMERICAN EXPRESS,Shaina Clotworthy
29006,1.958659156E7,38.04,EXISTING_BUSINESS,CLOSED_WON,TRADE_SHOW,KROGER,Lloyd Rainforth
31064,2.097627664E7,48.87,NEW_BUSINESS,VALUE_PROPOSITION,COLD_CALL,ABBOTT,Link Ganforth
16772,1.132546072E7,68.42,EXISTING_BUSINESS,PROPOSAL_OR_PRICE_QUOTE,OTHER,FIDELITY INVESTMENTS,Constantine Boseley
34613,2.337277438E7,58.33,NEW_BUSINESS,CLOSED_LOST,TRADE_SHOW,KROGER,Kassandra Medley
38111,2.573483386E7,71.91,NEW_BUSINESS,PROSPECTING,PARTNER,DELTA AIR LINES,Isabelle Epsly
27004,1.823472104E7,61.46,EXISTING_BUSINESS,PERCEPTION_ANALYSIS,PARTNER,SCHNEIDER ELECTRIC,Brandea Royan
18550,1.2526073E7,99.93,NEW_BUSINESS,CLOSED_WON,CAMPAIGN,CVS HEALTH,Daniel Ghion
25843,1.745074418E7,81.54,EXISTING_BUSINESS,CLOSED_WON,WORD_OF_MOUTH,CHEVRON,Theo Beacock
16718,1.128899668E7,84.81,EXISTING_BUSINESS,PROSPECTING,CONFERENCE,COMCAST,Arly Bownas
25388,1.714350088E7,57.99,NEW_BUSINESS,NEGOTIATION_OR_REVIEW,EMAIL,UNITED STATES AIR FORCE,Brandea Royan
33946,2.292237596E7,62.15,EXISTING_BUSINESS,NEEDS_ANALYSIS,PARTNER,GENPACT,Arly Bownas
38919,2.628044394E7,87.46,NEW_BUSINESS,CLOSED_WON,OTHER,METLIFE,Shaina Clotworthy
